Date,iso3,CountryName,Region,CumulativePositive,CumulativeDeceased,CumulativeRecovered
2020-03-27,CZE,Czech Republic,Jihoceský,63,0,0
2020-03-27,CZE,Czech Republic,Jihomoravský,113,0,0
2020-03-27,CZE,Czech Republic,Karlovarský,66,0,0
2020-03-27,CZE,Czech Republic,Královéhradecký,46,0,0
2020-03-27,CZE,Czech Republic,Liberecký,35,0,0
2020-03-27,CZE,Czech Republic,Moravskoslezský,192,0,0
2020-03-27,CZE,Czech Republic,NOT SPECIFIED,441,9,0
2020-03-27,CZE,Czech Republic,Olomoucký,171,0,0
2020-03-27,CZE,Czech Republic,Pardubický,56,0,0
2020-03-27,CZE,Czech Republic,Plzenský,32,0,0
2020-03-27,CZE,Czech Republic,Prague,414,0,0
2020-03-27,CZE,Czech Republic,Stredoceský,229,0,0
2020-03-27,CZE,Czech Republic,Ústecký,70,0,0
2020-03-27,CZE,Czech Republic,Vysocina,42,0,0
2020-03-27,CZE,Czech Republic,Zlínský,92,0,0
2020-03-27,DNK,Denmark,Faroe,150,0,0
2020-03-27,DNK,Denmark,Greenland,9,0,0
2020-03-27,DNK,Denmark,Hovedstaden,994,0,0
2020-03-27,DNK,Denmark,Midtjylland,343,0,0
2020-03-27,DNK,Denmark,Nordjylland,112,0,0
2020-03-27,DNK,Denmark,NOT SPECIFIED,6,52,0
2020-03-27,DNK,Denmark,Sjælland,282,0,0
2020-03-27,DNK,Denmark,Syddanmark,273,0,0
2020-03-27,EST,Estonia,Estonia,575,1,0
2020-03-27,FIN,Finland,NOT SPECIFIED,1025,0,0
2020-03-27,FRA,France,Auvergne-Rhône-Alpes,0,165,606
2020-03-27,FRA,France,Bourgogne-Franche-Comté,0,139,432
2020-03-27,FRA,France,Bretagne,0,34,131
2020-03-27,FRA,France,Centre-Val de Loire,0,26,64
2020-03-27,FRA,France,Corse,0,19,70
2020-03-27,FRA,France,Grand Est,0,657,1074
2020-03-27,FRA,France,Guadeloupe,0,1,6
2020-03-27,FRA,France,Hauts-de-France,0,169,401
2020-03-27,FRA,France,Île-de-France,0,578,1598
2020-03-27,FRA,France,Martinique,0,1,13
2020-03-27,FRA,France,Normandie,0,24,73
2020-03-27,FRA,France,NOT SPECIFIED,25602,0,0
2020-03-27,FRA,France,Nouvelle-Aquitaine,0,42,191
2020-03-27,FRA,France,Occitanie,0,61,256
2020-03-27,FRA,France,Pays de la Loire,0,31,141
2020-03-27,FRA,France,Provence-Alpes-Côte d'Azur,0,48,642
2020-03-27,DEU,Germany,Baden-Württemberg,8161,70,0
2020-03-27,DEU,Germany,Bayern,9481,55,0
2020-03-27,DEU,Germany,Berlin,1955,8,0
2020-03-27,DEU,Germany,Brandenburg,537,1,0
2020-03-27,DEU,Germany,Bremen,241,1,0
2020-03-27,DEU,Germany,Hamburg,1693,2,0
2020-03-27,DEU,Germany,Hessen,2323,7,0
2020-03-27,DEU,Germany,Mecklenburg-Vorpommern,259,0,0
2020-03-27,DEU,Germany,Niedersachsen,2810,10,0
2020-03-27,DEU,Germany,Nordrhein-Westfalen,9235,72,0
2020-03-27,DEU,Germany,NOT SPECIFIED,0,0,5530
2020-03-27,DEU,Germany,Rheinland-Pfalz,1971,8,0
2020-03-27,DEU,Germany,Saarland,505,2,0
2020-03-27,DEU,Germany,Sachsen,1305,7,0
2020-03-27,DEU,Germany,Sachsen-Anhalt,458,2,0
2020-03-27,DEU,Germany,Schleswig Holstein,812,4,0
2020-03-27,DEU,Germany,Thüringen,542,4,0
2020-03-27,GRC,Greece,Achaea,11,1,0
2020-03-27,GRC,Greece,Argolis,1,0,0
2020-03-27,GRC,Greece,Arkadias,1,0,0
2020-03-27,GRC,Greece,Arta,1,0,0
2020-03-27,GRC,Greece,Athens,442,11,0
2020-03-27,GRC,Greece,Dodecaneso,1,0,0
2020-03-27,GRC,Greece,Drama,1,0,0
2020-03-27,GRC,Greece,East Attica,39,0,0
2020-03-27,GRC,Greece,Elis,43,2,0
2020-03-27,GRC,Greece,Euboea,2,0,0
2020-03-27,GRC,Greece,Evros,6,0,0
2020-03-27,GRC,Greece,Florina,1,0,0
2020-03-27,GRC,Greece,Heraklion,9,1,0
2020-03-27,GRC,Greece,Ioannina,2,0,0
2020-03-27,GRC,Greece,Kastoria,33,2,0
2020-03-27,GRC,Greece,Kavalas,3,0,0
2020-03-27,GRC,Greece,Kilkis,3,0,0
2020-03-27,GRC,Greece,Kozani,11,3,0
2020-03-27,GRC,Greece,Laconia,1,0,0
2020-03-27,GRC,Greece,Larissa,11,0,0
2020-03-27,GRC,Greece,Lasithi,1,0,0
2020-03-27,GRC,Greece,Lefkadas,1,0,0
2020-03-27,GRC,Greece,Lesbos,5,0,0
2020-03-27,GRC,Greece,Magnesia,2,0,0
2020-03-27,GRC,Greece,Messinia,3,0,0
2020-03-27,GRC,Greece,NOT SPECIFIED,311,0,0
2020-03-27,GRC,Greece,Pieria,3,0,0
2020-03-27,GRC,Greece,Pireas,31,0,0
2020-03-27,GRC,Greece,Prevezas,1,0,0
2020-03-27,GRC,Greece,Rethymnon,1,0,0
2020-03-27,GRC,Greece,Serron,8,0,0
2020-03-27,GRC,Greece,Tessaloniki,32,2,0
2020-03-27,GRC,Greece,Trikalon,1,0,0
2020-03-27,GRC,Greece,West Attica,5,0,0
2020-03-27,GRC,Greece,Xanthis,11,2,0
2020-03-27,GRC,Greece,Zakynthos,5,1,0
2020-03-27,HUN,Hungary,Hungary,256,0,0
2020-03-27,HUN,Hungary,NOT SPECIFIED,0,10,0
2020-03-27,ISL,Iceland,East Iceland,3,0,0
2020-03-27,ISL,Iceland,Greater Reykjavík,686,0,0
2020-03-27,ISL,Iceland,Northeast Iceland,16,0,0
2020-03-27,ISL,Iceland,Northwest Iceland,17,0,0
2020-03-27,ISL,Iceland,NOT SPECIFIED,13,0,0
2020-03-27,ISL,Iceland,South Iceland,100,0,0
2020-03-27,ISL,Iceland,Suðurnes Peninsula,41,0,0
2020-03-27,ISL,Iceland,West Fjords,2,0,0
2020-03-27,ISL,Iceland,West Iceland,12,0,0
2020-03-27,IRL,Ireland,Ireland,2121,22,0
2020-03-27,ITA,Italy,Abruzzo,1017,68,24
2020-03-27,ITA,Italy,Basilicata,151,3,1
2020-03-27,ITA,Italy,Bolzano,1003,60,110
2020-03-27,ITA,Italy,Calabria,494,18,7
2020-03-27,ITA,Italy,Campania,1454,98,64
2020-03-27,ITA,Italy,Emilia-Romagna,11588,1267,960
2020-03-27,ITA,Italy,Friuli Venezia Giulia,1317,76,214
2020-03-27,ITA,Italy,Lazio,2295,118,164
2020-03-27,ITA,Italy,Liguria,2696,331,305
2020-03-27,ITA,Italy,Lombardia,37298,5402,8001
2020-03-27,ITA,Italy,Marche,3196,336,10
2020-03-27,ITA,Italy,Molise,109,9,14
2020-03-27,ITA,Italy,Piemonte,7092,569,176
2020-03-27,ITA,Italy,Puglia,1334,69,29
2020-03-27,ITA,Italy,Sardegna,530,21,13
2020-03-27,ITA,Italy,Sicilia,1250,39,53
2020-03-27,ITA,Italy,Toscana,3450,177,103
2020-03-27,ITA,Italy,Trento,1391,102,125
2020-03-27,ITA,Italy,Umbria,884,21,39
2020-03-27,ITA,Italy,Valle d'Aosta,452,37,2
2020-03-27,ITA,Italy,Veneto,7497,313,536
2020-03-27,LVA,Latvia,Latvia,280,0,0
2020-03-27,LIE,Liechtenstein,Liechtenstein,56,0,0
2020-03-27,LUX,Luxembourg,Luxembourg,1605,15,0
2020-03-27,MLT,Malta,Malta,139,0,0
2020-03-27,MDA,Moldova,Moldova,177,1,0
2020-03-27,MCO,Monaco,Monaco,42,0,0
2020-03-27,MNE,Montenegro,Montenegro,70,1,0
2020-03-27,NLD,Netherlands,Drenthe,81,0,0
2020-03-27,NLD,Netherlands,Flevoland,108,0,0
2020-03-27,NLD,Netherlands,Friesland,83,0,0
2020-03-27,NLD,Netherlands,Gelderland,953,0,0
2020-03-27,NLD,Netherlands,Groningen,125,0,0
2020-03-27,NLD,Netherlands,Limburg,970,0,0
2020-03-27,NLD,Netherlands,North Brabant,2488,0,0
2020-03-27,NLD,Netherlands,North Holland,1235,0,0
2020-03-27,NLD,Netherlands,NOT SPECIFIED,0,546,0
2020-03-27,NLD,Netherlands,Overijssel,459,0,0
2020-03-27,NLD,Netherlands,South Holland,1249,0,0
2020-03-27,NLD,Netherlands,Utrecht,743,0,0
2020-03-27,NLD,Netherlands,Zeeland,109,0,0
2020-03-27,MKD,North Macedonia,North Macedonia,219,3,0
2020-03-27,NOR,Norway,Agder,148,0,0
2020-03-27,NOR,Norway,Innlandet,200,0,0
2020-03-27,NOR,Norway,Møre og Romsdal,74,0,0
2020-03-27,NOR,Norway,Nordland,36,0,0
2020-03-27,NOR,Norway,NOT SPECIFIED,3,16,0
2020-03-27,NOR,Norway,Oslo,903,0,0
2020-03-27,NOR,Norway,Rogaland,277,0,0
2020-03-27,NOR,Norway,Troms og Finnmark,116,0,0
2020-03-27,NOR,Norway,Trøndelag,261,0,0
2020-03-27,NOR,Norway,Vestfold og Telemark,146,0,0
2020-03-27,NOR,Norway,Vestland,410,0,0
2020-03-27,NOR,Norway,Viken,1007,0,0
2020-03-27,POL,Poland,Dolnośląskie,165,4,0
2020-03-27,POL,Poland,Kujawsko-pomorskie,33,0,0
2020-03-27,POL,Poland,Łódzkie,158,0,0
2020-03-27,POL,Poland,Lubelskie,74,2,0
2020-03-27,POL,Poland,Lubuskie,30,0,0
2020-03-27,POL,Poland,Małopolskie,69,0,0
2020-03-27,POL,Poland,Mazowieckie,291,3,0
2020-03-27,POL,Poland,Opolskie,26,0,0
2020-03-27,POL,Poland,Podkarpackie,53,1,0
2020-03-27,POL,Poland,Podlaskie,16,0,0
2020-03-27,POL,Poland,Pomorskie,31,0,0
2020-03-27,POL,Poland,Śląskie,131,2,0
2020-03-27,POL,Poland,Świętokrzyskie,18,1,0
2020-03-27,POL,Poland,Warmińsko-mazurskie,43,0,0
2020-03-27,POL,Poland,Wielkopolskie,73,2,0
2020-03-27,POL,Poland,Zachodniopomorskie,33,1,0
2020-03-27,PRT,Portugal,Açores,24,0,0
2020-03-27,PRT,Portugal,Alentejo,30,0,0
2020-03-27,PRT,Portugal,Algarve,99,1,0
2020-03-27,PRT,Portugal,Centro,520,18,0
2020-03-27,PRT,Portugal,Estrageiro,21,0,0
2020-03-27,PRT,Portugal,Lisbon,1110,24,0
2020-03-27,PRT,Portugal,Madeira,21,0,0
2020-03-27,PRT,Portugal,Norte,2443,33,0
2020-03-27,ROU,Romania,NOT SPECIFIED,1292,26,115
2020-03-27,RUS,Russian Fed.,Arkhangelsk,3,0,0
2020-03-27,RUS,Russian Fed.,Bashkortostan,4,0,0
2020-03-27,RUS,Russian Fed.,Belgorod,1,0,0
2020-03-27,RUS,Russian Fed.,Bryansk,2,0,0
2020-03-27,RUS,Russian Fed.,Buryatia,2,0,0
2020-03-27,RUS,Russian Fed.,Chechnya,1,0,0
2020-03-27,RUS,Russian Fed.,Chelyabinsk,5,0,0
2020-03-27,RUS,Russian Fed.,Chuvashia,1,0,0
2020-03-27,RUS,Russian Fed.,Ivanovo,1,0,0
2020-03-27,RUS,Russian Fed.,Kabardino-Balkaria,4,0,0
2020-03-27,RUS,Russian Fed.,Kaliningrad,8,0,0
2020-03-27,RUS,Russian Fed.,Kaluga,2,0,0
2020-03-27,RUS,Russian Fed.,Kemerovo,3,0,0
2020-03-27,RUS,Russian Fed.,Khabarovsk,5,0,0
2020-03-27,RUS,Russian Fed.,Khakassia,2,0,0
2020-03-27,RUS,Russian Fed.,Khanty-Mansi AO,4,0,0
2020-03-27,RUS,Russian Fed.,Kirov,7,0,0
2020-03-27,RUS,Russian Fed.,Komi Republic,3,0,0
2020-03-27,RUS,Russian Fed.,Krasnodar,9,0,0
2020-03-27,RUS,Russian Fed.,Krasnoyarsk,8,0,0
2020-03-27,RUS,Russian Fed.,Kurgan,1,0,0
2020-03-27,RUS,Russian Fed.,Leningrad,3,0,0
2020-03-27,RUS,Russian Fed.,Lipetsk,5,0,0
2020-03-27,RUS,Russian Fed.,Moscow,587,0,0
2020-03-27,RUS,Russian Fed.,Murmansk,1,0,0
2020-03-27,RUS,Russian Fed.,Nizhny Novgorod,8,0,0
2020-03-27,RUS,Russian Fed.,Novgorod,1,0,0
2020-03-27,RUS,Russian Fed.,Novosibirsk,5,0,0
2020-03-27,RUS,Russian Fed.,Orenburg,4,0,0
2020-03-27,RUS,Russian Fed.,Oryol,2,0,0
2020-03-27,RUS,Russian Fed.,Penza,1,0,0
2020-03-27,RUS,Russian Fed.,Perm,10,0,0
2020-03-27,RUS,Russian Fed.,Primorsky,2,0,0
2020-03-27,RUS,Russian Fed.,Pskov,6,0,0
2020-03-27,RUS,Russian Fed.,Republic of Crimea,7,0,0
2020-03-27,RUS,Russian Fed.,Rostov,1,0,0
2020-03-27,RUS,Russian Fed.,Ryazan,2,0,0
2020-03-27,RUS,Russian Fed.,Saint Petersburg,26,0,0
2020-03-27,RUS,Russian Fed.,Samara,12,0,0
2020-03-27,RUS,Russian Fed.,Saratov,1,0,0
2020-03-27,RUS,Russian Fed.,Stavropol,5,0,0
2020-03-27,RUS,Russian Fed.,Sverdlovsk,20,0,0
2020-03-27,RUS,Russian Fed.,Tambov,3,0,0
2020-03-27,RUS,Russian Fed.,Tatarstan,10,0,0
2020-03-27,RUS,Russian Fed.,Tomsk,2,0,0
2020-03-27,RUS,Russian Fed.,Tula,7,0,0
2020-03-27,RUS,Russian Fed.,Tver,3,0,0
2020-03-27,RUS,Russian Fed.,Tyumen,3,0,0
2020-03-27,RUS,Russian Fed.,Udmurtia,2,0,0
2020-03-27,RUS,Russian Fed.,Ulyanovsk,1,0,0
2020-03-27,RUS,Russian Fed.,Volgograd,1,0,0
2020-03-27,RUS,Russian Fed.,Voronezh,6,0,0
2020-03-27,RUS,Russian Fed.,Yakutia,14,0,0
2020-03-27,RUS,Russian Fed.,Yaroslavl,1,0,0
2020-03-27,RUS,Russian Fed.,Zabaykalsky,1,0,0
2020-03-27,SMR,San Marino,San Marino,218,21,0
2020-03-27,SRB,Serbia,Serbia,528,7,0
2020-03-27,SVK,Slovakia,Banská Bystrica,12,0,0
2020-03-27,SVK,Slovakia,Bratislava,131,0,0
2020-03-27,SVK,Slovakia,Košice,12,0,0
2020-03-27,SVK,Slovakia,Nitra,22,0,0
2020-03-27,SVK,Slovakia,NOT SPECIFIED,3,0,0
2020-03-27,SVK,Slovakia,Prešov,16,0,0
2020-03-27,SVK,Slovakia,Trencín,34,0,0
2020-03-27,SVK,Slovakia,Trnava,19,0,0
2020-03-27,SVK,Slovakia,Zilina,43,0,0
2020-03-27,SVN,Slovenia,Slovenia,632,8,0
2020-03-27,ESP,Spain,Andalucía,3793,144,92
2020-03-27,ESP,Spain,Aragón,1338,58,8
2020-03-27,ESP,Spain,Canarias,878,27,20
2020-03-27,ESP,Spain,Cantabria,810,21,19
2020-03-27,ESP,Spain,Castilla y León,4132,252,423
2020-03-27,ESP,Spain,Castilla-La Mancha,3934,367,153
2020-03-27,ESP,Spain,Cataluña,12940,880,2348
2020-03-27,ESP,Spain,Ciudad Autónoma de Ceuta,17,0,0
2020-03-27,ESP,Spain,Ciudad Autónoma de Melilla,42,1,0
2020-03-27,ESP,Spain,Comunidad de Madrid,19243,2412,5044
2020-03-27,ESP,Spain,Comunidad Foral de Navarra,1641,58,70
2020-03-27,ESP,Spain,Comunidad Valenciana,3532,198,73
2020-03-27,ESP,Spain,Extremadura,1231,69,33
2020-03-27,ESP,Spain,Galicia,2322,43,67
2020-03-27,ESP,Spain,Illes Balears,755,22,67
2020-03-27,ESP,Spain,La Rioja,1236,55,62
2020-03-27,ESP,Spain,País Vasco,4601,207,814
2020-03-27,ESP,Spain,Principado de Asturias,900,29,52
2020-03-27,ESP,Spain,Región de Murcia,714,15,12
2020-03-27,SWE,Sweden,Blekinge,15,0,0
2020-03-27,SWE,Sweden,Dalarna,76,0,0
2020-03-27,SWE,Sweden,Gävleborg,53,0,0
2020-03-27,SWE,Sweden,Gotland,11,0,0
2020-03-27,SWE,Sweden,Halland,81,0,0
2020-03-27,SWE,Sweden,Jämtland,68,0,0
2020-03-27,SWE,Sweden,Jönköping,94,0,0
2020-03-27,SWE,Sweden,Kalmar,28,0,0
2020-03-27,SWE,Sweden,Kronoberg,23,0,0
2020-03-27,SWE,Sweden,Norrbotten,42,0,0
2020-03-27,SWE,Sweden,NOT SPECIFIED,0,168,0
2020-03-27,SWE,Sweden,Örebro,75,0,0
2020-03-27,SWE,Sweden,Östergötland,272,0,0
2020-03-27,SWE,Sweden,Skåne,271,0,0
2020-03-27,SWE,Sweden,Södermanland,159,0,0
2020-03-27,SWE,Sweden,Stockholm,1452,0,0
2020-03-27,SWE,Sweden,Uppsala,149,0,0
2020-03-27,SWE,Sweden,Värmland,46,0,0
2020-03-27,SWE,Sweden,Västerbotten,42,0,0
2020-03-27,SWE,Sweden,Västernorrland,25,0,0
2020-03-27,SWE,Sweden,Västmanland,46,0,0
2020-03-27,SWE,Sweden,Västra Götaland,330,0,0
2020-03-27,CHE,Switzerland,Aargau,364,3,4
2020-03-27,CHE,Switzerland,Appenzell Ausserrhoden,44,2,0
2020-03-27,CHE,Switzerland,Appenzell Innerrhoden,12,0,0
2020-03-27,CHE,Switzerland,Basel City,534,13,191
2020-03-27,CHE,Switzerland,Basel Country,466,5,76
2020-03-27,CHE,Switzerland,Bern,718,8,0
2020-03-27,CHE,Switzerland,Fribourg,369,15,0
2020-03-27,CHE,Switzerland,Geneva,2051,23,153
2020-03-27,CHE,Switzerland,Glarus,44,0,0
2020-03-27,CHE,Switzerland,Graubünden,409,9,0
2020-03-27,CHE,Switzerland,Jura,112,0,0
2020-03-27,CHE,Switzerland,Liechtenstein,60,0,1
2020-03-27,CHE,Switzerland,Lucerne,287,3,0
2020-03-27,CHE,Switzerland,Neuchâtel,287,5,0
2020-03-27,CHE,Switzerland,Nidwalden,54,0,0
2020-03-27,CHE,Switzerland,Obwalden,37,0,0
2020-03-27,CHE,Switzerland,Schaffhausen,306,2,0
2020-03-27,CHE,Switzerland,Schwyz,36,0,0
2020-03-27,CHE,Switzerland,Solothurn,157,1,0
2020-03-27,CHE,Switzerland,St. Gallen,119,1,32
2020-03-27,CHE,Switzerland,Thurgau,117,2,0
2020-03-27,CHE,Switzerland,Ticino,1688,76,0
2020-03-27,CHE,Switzerland,Uri,40,0,3
2020-03-27,CHE,Switzerland,Valais,808,20,3
2020-03-27,CHE,Switzerland,Vaud,2745,48,174
2020-03-27,CHE,Switzerland,Zug,101,1,18
2020-03-27,CHE,Switzerland,Zurich,1578,11,0
2020-03-27,TUR,Turkey,Turkey,5698,92,0
2020-03-27,UKR,Ukraine,Cherkasy,2,0,0
2020-03-27,UKR,Ukraine,Chernivtsi,47,1,0
2020-03-27,UKR,Ukraine,Dnipropetrovsk,3,0,0
2020-03-27,UKR,Ukraine,Donetsk,2,0,0
2020-03-27,UKR,Ukraine,Ivano-Frankivsk,24,2,0
2020-03-27,UKR,Ukraine,Kherson,1,0,0
2020-03-27,UKR,Ukraine,Kiev region,32,0,0
2020-03-27,UKR,Ukraine,Kyiv,47,0,0
2020-03-27,UKR,Ukraine,Lugansk,1,0,0
2020-03-27,UKR,Ukraine,Lviv,3,0,0
2020-03-27,UKR,Ukraine,Odessa,4,0,0
2020-03-27,UKR,Ukraine,Rivne,9,0,0
2020-03-27,UKR,Ukraine,Ternopil,25,1,0
2020-03-27,UKR,Ukraine,Transcarpathian,1,0,0
2020-03-27,UKR,Ukraine,Vinnytsia,5,0,0
2020-03-27,UKR,Ukraine,Volyn,2,0,0
2020-03-27,UKR,Ukraine,Zaporizhzhia,8,0,0
2020-03-27,UKR,Ukraine,Zhytomyr,2,1,0
2020-03-27,GBR,United Kingdom,Ayrshire and Arran,75,0,0
2020-03-27,GBR,United Kingdom,Borders,28,0,0
2020-03-27,GBR,United Kingdom,Dumfries and Galloway,47,0,0
2020-03-27,GBR,United Kingdom,East of England,592,0,0
2020-03-27,GBR,United Kingdom,England,325,578,0
2020-03-27,GBR,United Kingdom,Fife,41,0,0
2020-03-27,GBR,United Kingdom,Forth Valley,81,0,0
2020-03-27,GBR,United Kingdom,Grampian,45,0,0
2020-03-27,GBR,United Kingdom,Greater Glasgow and Clyde,299,0,0
2020-03-27,GBR,United Kingdom,Highland,33,0,0
2020-03-27,GBR,United Kingdom,Lanarkshire,140,0,0
2020-03-27,GBR,United Kingdom,London,3919,0,0
2020-03-27,GBR,United Kingdom,Lothian,139,0,0
2020-03-27,GBR,United Kingdom,Midlands,1636,0,0
2020-03-27,GBR,United Kingdom,North East and Yorkshire,891,0,0
2020-03-27,GBR,United Kingdom,North West,837,0,0
2020-03-27,GBR,United Kingdom,Northern Ireland,275,0,0
2020-03-27,GBR,United Kingdom,Shetland,24,0,0
2020-03-27,GBR,United Kingdom,South East,1129,0,0
2020-03-27,GBR,United Kingdom,South West,453,0,0
2020-03-27,GBR,United Kingdom,Tayside,107,0,0
2020-03-27,GBR,United Kingdom,Wales,741,0,0
2020-03-28,AND,Andorra,Andorra,267,3,0
2020-03-28,AUT,Austria,Burgenland,142,0,0
2020-03-28,AUT,Austria,Kärnten,221,0,0
2020-03-28,AUT,Austria,Niederösterreich,1262,0,0
2020-03-28,AUT,Austria,Oberösterreich,1332,0,0
2020-03-28,AUT,Austria,Salzburg,751,0,0
2020-03-28,AUT,Austria,Steiermark,828,0,0
2020-03-28,AUT,Austria,Tirol,1846,0,0
2020-03-28,AUT,Austria,Vorarlberg,549,0,0
2020-03-28,AUT,Austria,Wien,1046,0,0
2020-03-28,BLR,Belarus,Belarus,94,0,0
2020-03-28,BEL,Belgium,Brussels,980,71,0
2020-03-28,BEL,Belgium,Flanders,5475,145,0
2020-03-28,BEL,Belgium,NOT SPECIFIED,183,0,0
2020-03-28,BEL,Belgium,Wallonia,2496,137,0
2020-03-28,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,95,4,0
2020-03-28,HRV,Croatia,Bjelovarsko-bilogorska,5,0,0
2020-03-28,HRV,Croatia,Brodsko-Posavska,3,1,0
2020-03-28,HRV,Croatia,Dubrovačko-neretvanska,28,0,0
2020-03-28,HRV,Croatia,Grad Zagreb,286,1,0
2020-03-28,HRV,Croatia,Istarska,60,2,0
2020-03-28,HRV,Croatia,Karlovačka,18,1,0
2020-03-28,HRV,Croatia,Koprivničko-križevačka,2,0,0
2020-03-28,HRV,Croatia,Krapinsko-zagorska županija,39,0,0
2020-03-28,HRV,Croatia,Ličko-senjska,1,0,0
2020-03-28,HRV,Croatia,Međimurska,2,0,0
2020-03-28,HRV,Croatia,Osječko-baranjska,39,0,0
2020-03-28,HRV,Croatia,Primorsko-Goranska,38,0,0
2020-03-28,HRV,Croatia,Šibensko-kninska,22,0,0
2020-03-28,HRV,Croatia,Sisačko-moslavačka,13,0,0
2020-03-28,HRV,Croatia,Splitsko-Dalmatinska,61,0,0
2020-03-28,HRV,Croatia,Varaždinska,19,0,0
2020-03-28,HRV,Croatia,Vukovarsko-srijemska,3,0,0
2020-03-28,HRV,Croatia,Zadarska,18,0,0
2020-03-28,CYP,Cyprus,Cyprus,179,5,0
2020-03-28,CZE,Czech Republic,Jihoceský,82,0,0
2020-03-28,CZE,Czech Republic,Jihomoravský,149,0,0
2020-03-28,CZE,Czech Republic,Karlovarský,84,0,0
2020-03-28,CZE,Czech Republic,Královéhradecký,70,0,0
2020-03-28,CZE,Czech Republic,Liberecký,66,0,0
2020-03-28,CZE,Czech Republic,Moravskoslezský,277,0,0
2020-03-28,CZE,Czech Republic,NOT SPECIFIED,84,11,0
2020-03-28,CZE,Czech Republic,Olomoucký,241,0,0
2020-03-28,CZE,Czech Republic,Pardubický,71,0,0
2020-03-28,CZE,Czech Republic,Plzenský,110,0,0
2020-03-28,CZE,Czech Republic,Prague,736,0,0
2020-03-28,CZE,Czech Republic,Stredoceský,352,0,0
2020-03-28,CZE,Czech Republic,Ústecký,101,0,0
2020-03-28,CZE,Czech Republic,Vysocina,100,0,0
2020-03-28,CZE,Czech Republic,Zlínský,108,0,0
2020-03-28,DNK,Denmark,Faroe,155,0,0
2020-03-28,DNK,Denmark,Greenland,10,0,0
2020-03-28,DNK,Denmark,Hovedstaden,1117,0,0
2020-03-28,DNK,Denmark,Midtjylland,367,0,0
2020-03-28,DNK,Denmark,Nordjylland,122,0,0
2020-03-28,DNK,Denmark,NOT SPECIFIED,7,65,0
2020-03-28,DNK,Denmark,Sjælland,292,0,0
2020-03-28,DNK,Denmark,Syddanmark,296,0,0
2020-03-28,EST,Estonia,Estonia,640,1,0
2020-03-28,FRA,France,Auvergne-Rhône-Alpes,0,195,700
2020-03-28,FRA,France,Bourgogne-Franche-Comté,0,148,493
2020-03-28,FRA,France,Bretagne,0,37,145
2020-03-28,FRA,France,Centre-Val de Loire,0,35,77
2020-03-28,FRA,France,Corse,0,19,71
2020-03-28,FRA,France,Grand Est,0,753,1264
2020-03-28,FRA,France,Guadeloupe,0,1,9
2020-03-28,FRA,France,Hauts-de-France,0,196,452
2020-03-28,FRA,France,Île-de-France,0,688,1937
2020-03-28,FRA,France,Martinique,0,1,15
2020-03-28,FRA,France,Normandie,0,26,95
2020-03-28,FRA,France,NOT SPECIFIED,30496,0,0
2020-03-28,FRA,France,Nouvelle-Aquitaine,0,50,211
2020-03-28,FRA,France,Occitanie,0,68,301
2020-03-28,FRA,France,Pays de la Loire,0,42,163
2020-03-28,FRA,France,Provence-Alpes-Côte d'Azur,0,55,691
2020-03-28,DEU,Germany,Baden-Württemberg,9781,101,0
2020-03-28,DEU,Germany,Bayern,11150,77,0
2020-03-28,DEU,Germany,Berlin,2161,8,0
2020-03-28,DEU,Germany,Brandenburg,645,1,0
2020-03-28,DEU,Germany,Bremen,260,2,0
2020-03-28,DEU,Germany,Hamburg,1765,2,0
2020-03-28,DEU,Germany,Hessen,2604,9,0
2020-03-28,DEU,Germany,Mecklenburg-Vorpommern,308,0,0
2020-03-28,DEU,Germany,Niedersachsen,3150,12,0
2020-03-28,DEU,Germany,Nordrhein-Westfalen,10607,80,0
2020-03-28,DEU,Germany,NOT SPECIFIED,0,0,6267
2020-03-28,DEU,Germany,Rheinland-Pfalz,2212,11,0
2020-03-28,DEU,Germany,Saarland,550,2,0
2020-03-28,DEU,Germany,Sachsen,1432,9,0
2020-03-28,DEU,Germany,Sachsen-Anhalt,458,2,0
2020-03-28,DEU,Germany,Schleswig Holstein,915,4,0
2020-03-28,DEU,Germany,Thüringen,584,5,0
2020-03-28,GRC,Greece,Achaea,16,1,0
2020-03-28,GRC,Greece,Argolis,1,0,0
2020-03-28,GRC,Greece,Arkadias,1,0,0
2020-03-28,GRC,Greece,Arta,3,0,0
2020-03-28,GRC,Greece,Athens,442,11,0
2020-03-28,GRC,Greece,Beozia,1,0,0
2020-03-28,GRC,Greece,Dodecaneso,1,0,0
2020-03-28,GRC,Greece,Drama,1,0,0
2020-03-28,GRC,Greece,East Attica,39,0,0
2020-03-28,GRC,Greece,Elis,43,2,0
2020-03-28,GRC,Greece,Euboea,2,0,0
2020-03-28,GRC,Greece,Evros,6,1,0
2020-03-28,GRC,Greece,Florina,1,0,0
2020-03-28,GRC,Greece,Heraklion,10,1,0
2020-03-28,GRC,Greece,Ikaria,1,0,0
2020-03-28,GRC,Greece,Ioannina,2,0,0
2020-03-28,GRC,Greece,Kastoria,36,5,0
2020-03-28,GRC,Greece,Kavalas,3,0,0
2020-03-28,GRC,Greece,Kefalonia,1,0,0
2020-03-28,GRC,Greece,Khalkidiki,1,0,0
2020-03-28,GRC,Greece,Kilkis,3,0,0
2020-03-28,GRC,Greece,Kozani,14,3,0
